40,80,42
1.618033988749895,0.0,0.5
1.618033988749895,0.0,-0.5
-1.618033988749895,0.0,0.5
-1.618033988749895,0.0,-0.5
1.3090169943749475,0.9510565162951535,0.5
1.3090169943749475,0.9510565162951535,-0.5
1.3090169943749475,-0.9510565162951535,0.5
1.3090169943749475,-0.9510565162951535,-0.5
-1.3090169943749475,0.9510565162951535,0.5
-1.3090169943749475,0.9510565162951535,-0.5
-1.3090169943749475,-0.9510565162951535,0.5
-1.3090169943749475,-0.9510565162951535,-0.5
0.5,1.5388417685876268,0.5
0.5,1.5388417685876268,-0.5
0.5,-1.5388417685876268,0.5
0.5,-1.5388417685876268,-0.5
-0.5,1.5388417685876268,0.5
-0.5,1.5388417685876268,-0.5
-0.5,-1.5388417685876268,0.5
-0.5,-1.5388417685876268,-0.5
0.8090169943749475,0.2628655560595668,1.8763819204711736
0.8090169943749475,0.2628655560595668,-1.8763819204711736
-0.8090169943749475,0.2628655560595668,1.8763819204711736
-0.8090169943749475,0.2628655560595668,-1.8763819204711736
0.5,-0.6881909602355868,1.8763819204711736
0.5,-0.6881909602355868,-1.8763819204711736
-0.5,-0.6881909602355868,1.8763819204711736
-0.5,-0.6881909602355868,-1.8763819204711736
0.0,0.8506508083520399,1.8763819204711736
0.0,0.8506508083520399,-1.8763819204711736
1.3090169943749475,-0.42532540417601994,1.3506508083520399
1.3090169943749475,-0.42532540417601994,-1.3506508083520399
-1.3090169943749475,-0.42532540417601994,1.3506508083520399
-1.3090169943749475,-0.42532540417601994,-1.3506508083520399
0.8090169943749475,1.1135163644116068,1.3506508083520399
0.8090169943749475,1.1135163644116068,-1.3506508083520399
-0.8090169943749475,1.1135163644116068,1.3506508083520399
-0.8090169943749475,1.1135163644116068,-1.3506508083520399
0.0,-1.3763819204711736,1.3506508083520399
0.0,-1.3763819204711736,-1.3506508083520399
20,28
28,22
22,26
26,24
24,20
21,25
25,27
27,23
23,29
29,21
34,20
20,30
30,0
0,4
4,34
36,28
28,34
34,12
12,16
16,36
32,22
22,36
36,8
8,2
2,32
38,26
26,32
32,10
10,18
18,38
30,24
24,38
38,14
14,6
6,30
31,21
21,35
35,5
5,1
1,31
39,25
25,31
31,7
7,15
15,39
33,27
27,39
39,19
19,11
11,33
37,23
23,33
33,3
3,9
9,37
35,29
29,37
37,17
17,13
13,35
0,6
6,7
7,1
1,0
12,4
4,5
5,13
13,12
8,16
16,17
17,9
9,8
10,2
2,3
3,11
11,10
14,18
18,19
19,15
15,14
0,1,2,3,4
5,6,7,8,9
10,11,12,13,14
15,16,17,18,19
20,21,22,23,24
25,26,27,28,29
30,31,32,33,34
35,36,37,38,39
40,41,42,43,44
45,46,47,48,49
50,51,52,53,54
55,56,57,58,59
60,61,62,63
64,65,66,67
68,69,70,71
72,73,74,75
76,77,78,79
13,63,38,65
18,67,58,69
23,71,53,73
28,75,48,77
33,79,43,61
14,64,17
19,68,22
24,72,27
29,76,32
34,60,12
16,0,10
21,1,15
26,2,20
31,3,25
11,4,30
39,62,42
44,78,47
49,74,52
54,70,57
59,66,37
41,5,35
46,6,40
51,7,45
56,8,50
36,9,55
