20,44,26
1.2071067811865475,0.5,0.4301477849314858
1.2071067811865475,-0.5,0.4301477849314858
-1.2071067811865475,0.5,0.4301477849314858
-1.2071067811865475,-0.5,0.4301477849314858
0.5,1.2071067811865475,0.4301477849314858
0.5,-1.2071067811865475,0.4301477849314858
-0.5,1.2071067811865475,0.4301477849314858
-0.5,-1.2071067811865475,0.4301477849314858
1.3065629648763766,0.0,-0.4301477849314858
-1.3065629648763766,0.0,-0.4301477849314858
0.0,1.3065629648763766,-0.4301477849314858
0.0,-1.3065629648763766,-0.4301477849314858
0.9238795325112867,0.9238795325112867,-0.4301477849314858
0.9238795325112867,-0.9238795325112867,-0.4301477849314858
-0.9238795325112867,0.9238795325112867,-0.4301477849314858
-0.9238795325112867,-0.9238795325112867,-0.4301477849314858
0.5,0.5,1.1372545661180333
0.5,-0.5,1.1372545661180333
-0.5,0.5,1.1372545661180333
-0.5,-0.5,1.1372545661180333
10,12
12,8
8,13
13,11
11,15
15,9
9,14
14,10
16,18
18,19
19,17
17,16
0,16
17,1
1,0
6,18
16,4
4,6
3,19
18,2
2,3
5,17
19,7
7,5
1,8
8,0
4,10
10,6
2,9
9,3
7,11
11,5
12,0
14,6
15,3
13,5
12,4
4,0
14,2
2,6
15,7
7,3
13,1
1,5
0,1,2,3,4,5,6,7
8,9,10,11
12,11,13,14
15,8,16,17
18,9,19,20
21,10,22,23
14,24,25
17,26,27
20,28,29
23,30,31
25,1,32
27,7,33
29,5,34
31,3,35
32,36,37
33,38,39
34,40,41
35,42,43
37,16,12
39,19,15
41,22,18
43,13,21
36,0,26
38,6,28
40,4,30
42,2,24
