62,120,60
0.0,0.0,1.3614101519264425
0.0,0.0,-1.3614101519264425
1.3614101519264425,0.0,0.0
-1.3614101519264425,0.0,0.0
0.0,-1.3614101519264425,0.0
0.0,1.3614101519264425,0.0
0.6212264105565853,-0.33775397381375233,1.1426135089259621
0.6212264105565853,0.33775397381375233,-1.1426135089259621
-0.6212264105565853,0.33775397381375233,1.1426135089259621
-0.6212264105565853,-0.33775397381375233,-1.1426135089259621
1.1426135089259621,-0.6212264105565853,0.33775397381375233
1.1426135089259621,0.6212264105565853,-0.33775397381375233
-1.1426135089259621,0.6212264105565853,0.33775397381375233
-1.1426135089259621,-0.6212264105565853,-0.33775397381375233
0.33775397381375233,-1.1426135089259621,0.6212264105565853
0.33775397381375233,1.1426135089259621,-0.6212264105565853
-0.33775397381375233,1.1426135089259621,0.6212264105565853
-0.33775397381375233,-1.1426135089259621,-0.6212264105565853
0.33775397381375233,0.6212264105565853,1.1426135089259621
0.33775397381375233,-0.6212264105565853,-1.1426135089259621
-0.33775397381375233,-0.6212264105565853,1.1426135089259621
-0.33775397381375233,0.6212264105565853,-1.1426135089259621
1.1426135089259621,0.33775397381375233,0.6212264105565853
1.1426135089259621,-0.33775397381375233,-0.6212264105565853
-1.1426135089259621,-0.33775397381375233,0.6212264105565853
-1.1426135089259621,0.33775397381375233,-0.6212264105565853
0.6212264105565853,1.1426135089259621,0.33775397381375233
0.6212264105565853,-1.1426135089259621,-0.33775397381375233
-0.6212264105565853,-1.1426135089259621,0.33775397381375233
-0.6212264105565853,1.1426135089259621,-0.33775397381375233
0.7401837413698572,0.21879664300048043,1.0236561781126903
0.7401837413698572,-0.21879664300048043,-1.0236561781126903
-0.7401837413698572,-0.21879664300048043,1.0236561781126903
-0.7401837413698572,0.21879664300048043,-1.0236561781126903
1.0236561781126903,0.7401837413698572,0.21879664300048043
1.0236561781126903,-0.7401837413698572,-0.21879664300048043
-1.0236561781126903,-0.7401837413698572,0.21879664300048043
-1.0236561781126903,0.7401837413698572,-0.21879664300048043
0.21879664300048043,1.0236561781126903,0.7401837413698572
0.21879664300048043,-1.0236561781126903,-0.7401837413698572
-0.21879664300048043,-1.0236561781126903,0.7401837413698572
-0.21879664300048043,1.0236561781126903,-0.7401837413698572
0.21879664300048043,-0.7401837413698572,1.0236561781126903
0.21879664300048043,0.7401837413698572,-1.0236561781126903
-0.21879664300048043,0.7401837413698572,1.0236561781126903
-0.21879664300048043,-0.7401837413698572,-1.0236561781126903
1.0236561781126903,-0.21879664300048043,0.7401837413698572
1.0236561781126903,0.21879664300048043,-0.7401837413698572
-1.0236561781126903,0.21879664300048043,0.7401837413698572
-1.0236561781126903,-0.21879664300048043,-0.7401837413698572
0.7401837413698572,-1.0236561781126903,0.21879664300048043
0.7401837413698572,1.0236561781126903,-0.21879664300048043
-0.7401837413698572,1.0236561781126903,0.21879664300048043
-0.7401837413698572,-1.0236561781126903,-0.21879664300048043
0.7401837413698572,-0.7401837413698572,0.7401837413698572
0.7401837413698572,-0.7401837413698572,-0.7401837413698572
0.7401837413698572,0.7401837413698572,0.7401837413698572
0.7401837413698572,0.7401837413698572,-0.7401837413698572
-0.7401837413698572,-0.7401837413698572,0.7401837413698572
-0.7401837413698572,-0.7401837413698572,-0.7401837413698572
-0.7401837413698572,0.7401837413698572,0.7401837413698572
-0.7401837413698572,0.7401837413698572,-0.7401837413698572
0,20
20,42
42,6
6,0
0,8
8,32
32,20
0,18
18,44
44,8
6,30
30,18
1,21
21,43
43,7
7,1
1,9
9,33
33,21
1,19
19,45
45,9
7,31
31,19
2,22
22,46
46,10
10,2
2,11
11,34
34,22
2,23
23,47
47,11
10,35
35,23
3,24
24,48
48,12
12,3
3,13
13,36
36,24
3,25
25,49
49,13
12,37
37,25
4,27
27,50
50,14
14,4
4,17
17,39
39,27
4,28
28,53
53,17
14,40
40,28
5,26
26,51
51,15
15,5
5,16
16,38
38,26
5,29
29,52
52,16
15,41
41,29
54,10
46,6
6,54
54,14
50,10
42,14
55,27
39,19
19,55
55,23
35,27
31,23
56,26
38,18
18,56
56,22
34,26
30,22
57,11
47,7
7,57
57,15
51,11
43,15
58,28
40,20
20,58
58,24
36,28
32,24
59,13
49,9
9,59
59,17
53,13
45,17
60,12
48,8
8,60
60,16
52,12
44,16
61,29
41,21
21,61
61,25
37,29
33,25
0,1,2,3
4,5,6,0
7,8,9,4
3,10,11,7
12,13,14,15
16,17,18,12
19,20,21,16
15,22,23,19
24,25,26,27
28,29,30,24
31,32,33,28
27,34,35,31
36,37,38,39
40,41,42,36
43,44,45,40
39,46,47,43
48,49,50,51
52,53,54,48
55,56,57,52
51,58,59,55
60,61,62,63
64,65,66,60
67,68,69,64
63,70,71,67
72,26,73,74
75,50,76,72
74,2,77,75
78,54,79,80
81,35,82,78
80,23,83,81
84,66,85,86
87,30,88,84
86,11,89,87
90,33,91,92
93,62,94,90
92,14,95,93
96,59,97,98
99,42,100,96
98,6,101,99
102,45,103,104
105,57,106,102
104,21,107,105
108,38,109,110
111,69,112,108
110,9,113,111
114,71,115,116
117,47,118,114
116,18,119,117
73,25,89,10
91,32,83,22
109,37,101,5
103,44,119,17
76,49,82,34
94,61,88,29
112,68,118,46
106,56,100,41
77,1,97,58
95,13,115,70
113,8,85,65
107,20,79,53
