15,25,12
0.5718511656784654,-0.18580570704268037,0.8737108351317058
0.5718511656784654,-0.18580570704268037,-0.8737108351317058
-0.5718511656784654,-0.18580570704268037,0.8737108351317058
-0.5718511656784654,-0.18580570704268037,-0.8737108351317058
0.35342345689553895,0.4864456563414429,0.8737108351317058
0.35342345689553895,0.4864456563414429,-0.8737108351317058
-0.35342345689553895,0.4864456563414429,0.8737108351317058
-0.35342345689553895,0.4864456563414429,-0.8737108351317058
0.0,-0.6012798985975251,0.8737108351317058
0.0,-0.6012798985975251,-0.8737108351317058
1.1755705045849463,-0.38196601125010515,0.0
-1.1755705045849463,-0.38196601125010515,0.0
0.7265425280053609,1.0,0.0
-0.7265425280053609,1.0,0.0
0.0,-1.2360679774997898,0.0
0,4
4,6
6,2
2,8
8,0
1,9
9,3
3,7
7,5
5,1
10,0
8,14
14,10
14,9
1,10
5,12
12,10
12,4
11,2
6,13
13,11
13,7
3,11
14,11
13,12
0,1,2,3,4
5,6,7,8,9
10,4,11,12
12,13,5,14
14,9,15,16
16,17,0,10
18,2,19,20
20,21,7,22
22,6,13,23
23,11,3,18
15,8,21,24
24,19,1,17
