14,24,12
0.0,0.0,2.257891983987125
0.0,0.0,-2.257891983987125
0.0,1.035276180410083,0.16210935083709735
0.0,-1.035276180410083,0.16210935083709735
1.035276180410083,0.0,-0.16210935083709735
-1.035276180410083,0.0,-0.16210935083709735
0.8965754721680536,0.5176380902050415,0.16210935083709735
0.8965754721680536,-0.5176380902050415,0.16210935083709735
-0.8965754721680536,0.5176380902050415,0.16210935083709735
-0.8965754721680536,-0.5176380902050415,0.16210935083709735
0.5176380902050415,0.8965754721680536,-0.16210935083709735
0.5176380902050415,-0.8965754721680536,-0.16210935083709735
-0.5176380902050415,0.8965754721680536,-0.16210935083709735
-0.5176380902050415,-0.8965754721680536,-0.16210935083709735
0,2
2,12
12,8
8,0
8,5
5,9
9,0
9,13
13,3
3,0
3,11
11,7
7,0
7,4
4,6
6,0
6,10
10,2
1,4
11,1
13,1
5,1
12,1
10,1
0,1,2,3
3,4,5,6
6,7,8,9
9,10,11,12
12,13,14,15
15,16,17,0
18,13,11,19
19,10,8,20
20,7,5,21
21,4,2,22
22,1,17,23
23,16,14,18
