42,120,60
0.0,-0.6180339887498949,0.38196601125010515
0.0,-0.6180339887498949,-0.38196601125010515
0.0,0.6180339887498949,0.38196601125010515
0.0,0.6180339887498949,-0.38196601125010515
-0.6180339887498949,0.38196601125010515,0.0
0.6180339887498949,0.38196601125010515,0.0
-0.6180339887498949,-0.38196601125010515,0.0
0.6180339887498949,-0.38196601125010515,0.0
0.38196601125010515,0.0,-0.6180339887498949
0.38196601125010515,0.0,0.6180339887498949
-0.38196601125010515,0.0,-0.6180339887498949
-0.38196601125010515,0.0,0.6180339887498949
0.0,0.0,-2.23606797749979
0.0,0.0,2.23606797749979
0.0,-2.23606797749979,0.0
0.0,2.23606797749979,0.0
-2.23606797749979,0.0,0.0
2.23606797749979,0.0,0.0
-1.118033988749895,1.8090169943749475,0.6909830056250525
-1.118033988749895,1.8090169943749475,-0.6909830056250525
1.118033988749895,1.8090169943749475,0.6909830056250525
1.118033988749895,1.8090169943749475,-0.6909830056250525
-1.118033988749895,-1.8090169943749475,0.6909830056250525
-1.118033988749895,-1.8090169943749475,-0.6909830056250525
1.118033988749895,-1.8090169943749475,0.6909830056250525
1.118033988749895,-1.8090169943749475,-0.6909830056250525
1.8090169943749475,0.6909830056250525,-1.118033988749895
1.8090169943749475,0.6909830056250525,1.118033988749895
-1.8090169943749475,0.6909830056250525,-1.118033988749895
-1.8090169943749475,0.6909830056250525,1.118033988749895
1.8090169943749475,-0.6909830056250525,-1.118033988749895
1.8090169943749475,-0.6909830056250525,1.118033988749895
-1.8090169943749475,-0.6909830056250525,-1.118033988749895
-1.8090169943749475,-0.6909830056250525,1.118033988749895
0.6909830056250525,-1.118033988749895,1.8090169943749475
0.6909830056250525,-1.118033988749895,-1.8090169943749475
-0.6909830056250525,-1.118033988749895,1.8090169943749475
-0.6909830056250525,-1.118033988749895,-1.8090169943749475
0.6909830056250525,1.118033988749895,1.8090169943749475
0.6909830056250525,1.118033988749895,-1.8090169943749475
-0.6909830056250525,1.118033988749895,1.8090169943749475
-0.6909830056250525,1.118033988749895,-1.8090169943749475
0,14
14,5
5,26
26,0
0,36
36,10
10,28
28,0
0,24
24,2
2,20
20,0
0,22
22,8
8,12
12,0
0,34
34,4
4,18
18,0
1,14
14,4
4,29
29,1
1,37
37,5
5,21
21,1
1,25
25,11
11,13
13,1
1,23
23,3
3,19
19,1
1,35
35,9
9,27
27,1
2,15
15,6
6,32
32,2
2,38
38,8
8,30
30,2
2,18
22,2
20,10
10,12
12,2
2,40
40,7
7,24
3,15
15,7
7,31
31,3
3,39
39,6
6,23
19,9
9,13
13,3
3,21
25,3
3,41
41,11
11,33
33,3
4,16
16,9
9,34
4,19
35,4
29,5
5,27
27,4
4,28
18,8
8,26
26,4
5,17
17,10
10,37
5,20
36,5
28,5
21,11
11,29
6,16
16,8
8,39
6,22
38,6
32,7
7,30
30,6
6,33
23,9
9,31
31,6
7,17
17,11
11,40
7,25
41,7
33,7
24,10
10,32
39,9
9,38
8,35
34,8
37,11
11,36
10,41
40,10
0,1,2,3
4,5,6,7
8,9,10,11
12,13,14,15
16,17,18,19
20,21,22,23
24,25,26,27
28,29,30,31
32,33,34,35
36,37,38,39
40,41,42,43
44,45,46,47
48,19,12,49
10,50,51,52
53,54,55,9
56,57,58,59
60,61,62,33
34,63,64,65
66,27,28,67
68,69,70,71
72,73,74,17
75,35,36,76
22,77,78,79
80,7,0,21
18,81,82,83
84,85,86,25
87,11,4,88
2,83,80,89
78,39,20,1
26,90,91,77
92,93,94,61
95,49,44,96
42,97,98,99
100,71,56,41
62,101,102,103
104,105,106,54
107,67,68,108
58,103,100,109
98,47,40,57
55,110,111,97
14,52,48,81
46,99,95,13
94,112,113,45
114,76,72,93
82,3,16,115
64,31,32,101
38,79,75,63
74,115,114,37
113,96,92,73
102,59,60,112
51,15,8,110
6,89,87,50
86,116,117,5
118,108,104,85
111,43,53,119
30,65,66,90
70,109,107,29
106,119,118,69
117,88,84,105
91,23,24,116
