15,28,15
1.05788799050253,0.0,-0.1942572534192078
-1.05788799050253,0.0,-0.1942572534192078
0.8314097110086731,0.560936382981232,-0.1942572534192078
0.8314097110086731,-0.560936382981232,-0.1942572534192078
-0.8314097110086731,0.560936382981232,-0.1942572534192078
-0.8314097110086731,-0.560936382981232,-0.1942572534192078
0.39605918870221307,0.9809506203137983,-0.1942572534192078
0.39605918870221307,-0.9809506203137983,-0.1942572534192078
-0.39605918870221307,0.9809506203137983,-0.1942572534192078
-0.39605918870221307,-0.9809506203137983,-0.1942572534192078
0.9164837881495536,-0.4088264249325202,0.0802140817713275
-0.9164837881495536,0.4088264249325202,0.0802140817713275
0.7222129068395395,0.6967711940504171,0.0802140817713275
-0.7222129068395395,-0.6967711940504171,0.0802140817713275
0.0,0.0,5.147812925378887
0,3
3,7
7,9
9,5
5,1
1,4
4,8
8,6
6,2
2,0
14,0
2,12
12,14
14,1
5,13
13,14
14,7
3,10
10,14
14,8
4,11
11,14
14,6
14,9
10,0
11,1
12,6
13,9
0,1,2,3,4,5,6,7,8,9
10,9,11,12
13,4,14,15
16,1,17,18
19,6,20,21
22,7,19
23,2,16
18,24,10
21,25,13
12,26,22
15,27,23
24,17,0
25,20,5
8,26,11
3,27,14
