24,40,16
0.6532814824381883,0.2705980500730985,0.42044820762685725
0.6532814824381883,-0.2705980500730985,-0.42044820762685725
-0.6532814824381883,-0.2705980500730985,0.42044820762685725
-0.6532814824381883,0.2705980500730985,-0.42044820762685725
0.2705980500730985,-0.6532814824381883,0.42044820762685725
0.2705980500730985,0.6532814824381883,-0.42044820762685725
-0.2705980500730985,0.6532814824381883,0.42044820762685725
-0.2705980500730985,-0.6532814824381883,-0.42044820762685725
0.8117941502192955,0.3362561468759738,0.21641252363355223
0.8117941502192955,-0.3362561468759738,-0.21641252363355223
-0.8117941502192955,-0.3362561468759738,0.21641252363355223
-0.8117941502192955,0.3362561468759738,-0.21641252363355223
0.3362561468759738,-0.8117941502192955,0.21641252363355223
0.3362561468759738,0.8117941502192955,-0.21641252363355223
-0.3362561468759738,0.8117941502192955,0.21641252363355223
-0.3362561468759738,-0.8117941502192955,-0.21641252363355223
0.2705980500730985,-0.11208538229199128,0.07213750787785075
0.2705980500730985,0.11208538229199128,-0.07213750787785075
-0.2705980500730985,0.11208538229199128,0.07213750787785075
-0.2705980500730985,-0.11208538229199128,-0.07213750787785075
0.11208538229199128,0.2705980500730985,0.07213750787785075
0.11208538229199128,-0.2705980500730985,-0.07213750787785075
-0.11208538229199128,-0.2705980500730985,0.07213750787785075
-0.11208538229199128,0.2705980500730985,-0.07213750787785075
0,4
4,12
12,9
9,8
8,0
8,13
13,14
14,6
6,0
6,23
23,20
20,17
17,0
17,16
16,21
21,4
1,5
5,13
9,1
12,15
15,7
7,1
7,22
22,21
16,1
20,5
2,4
22,19
19,2
19,18
18,23
6,2
14,11
11,10
10,2
10,15
3,5
18,3
7,3
11,3
0,1,2,3,4
4,5,6,7,8
8,9,10,11,12
12,13,14,15,0
16,17,5,3,18
18,2,19,20,21
21,22,23,14,24
24,13,11,25,16
26,15,23,27,28
28,29,30,9,31
31,7,32,33,34
34,35,19,1,26
36,25,10,30,37
37,29,27,22,38
38,20,35,33,39
39,32,6,17,36
